filename	img_id	split	sentence	swapped_sentence
4799239390.jpg	22872	val	People walking down the street.	The street walking down People.
4799652268.jpg	22880	val	A young man in white t-shirt is sitting on the floor of a living room full of luggage.	A living room full of luggage is sitting on the floor of a young man in white t-shirt.
4799652268.jpg	22880	val	A young man sits on the floor in a room full of bags, suitcases and packages.	On the floor sits a young man in a room full of bags, suitcases and packages.
4799652268.jpg	22880	val	A guy in a white shirt is sitting between a table and a full suitcase.	A table and a full suitcase is sitting between a guy in a white shirt.
4799652268.jpg	22880	val	White man sits on the floor among scattered clothing and bags.	Scattered clothing and bags sits on the floor among white man.
4800150389.jpg	22889	val	An African-American woman sits at a brown table, wearing a purple dress, pink shoes, and black sunglasses.	A brown table sits at an African-American woman, wearing a purple dress, pink shoes, and black sunglasses.
4800150389.jpg	22889	val	A woman with a light purple dress and bright hot pink shoes is sitting at a table drinking water and coffee.	A table is sitting a woman with a light purple dress and bright hot pink shoes drinking water and coffee.
4802006392.jpg	22916	val	A woman walks down the sidewalk in New York while a man sits on a bench wearing shorts.	A man walks down the sidewalk in New York while a woman sits on a bench wearing shorts.
4802006392.jpg	22916	val	A woman walking towards us on a street with a seated man looking on.	A seated man walking towards us on a street with a woman looking on.
4803941821.jpg	22936	val	A street vendor wearing a gray shirt, gray pants, and a blue baseball cap is selling bananas and limes from blue plastic crates.	Bananas and limes is selling a street vendor wearing a gray shirt, gray pants, and a blue baseball cap from blue plastic crates.
4803941821.jpg	22936	val	Two men, one man selling fruit the other inspecting the fruit and conversing with the seller.	Fruit selling one man the other inspecting the fruit and conversing with the seller two men.
4803941821.jpg	22936	val	A customer examines fruit sold on the curb by a street vendor.	Fruit examines a customer sold on the curb by a street vendor.
481054596.jpg	23038	val	The man in the red shirt is taking a photo of the couple that is hugging on the sidewalk.	The couple that is hugging on the sidewalk is taking a photo of the man in the red shirt.
481054596.jpg	23038	val	The man in the red shirt is taking a picture of the two people hugging.	The two people hugging is taking a picture of the man in the red shirt.
481054596.jpg	23038	val	Two people share a hug.	A hug share two people.
4814019484.jpg	23093	val	Many people in a stadium dressed in white are conversing with each other.	Each other are conversing with many people in a stadium dressed in white.
4814019484.jpg	23093	val	A man in a black hat is standing with a group of people inside a stadium.	A group of people in a black hat is standing with a man inside a stadium.
4817804359.jpg	23151	val	A group of people on a public street, many of whom carry satchels and cameras, look toward one common point.	One common point look toward a group of people on a public street, many of whom carry satchels and cameras.
4817804359.jpg	23151	val	Two people with backpacks take a picture of something high above them, while standing in a crowd.	A picture of something high above them take two people with backpacks, while standing in a crowd.
4817804359.jpg	23151	val	A man in a crowd blocking the sun from his eyes so that he can read a sign.	A sign blocking the sun from his eyes so that he can read a man in a crowd.
4817804359.jpg	23151	val	Many people have gathered to look at something that is not in the photo.	Something that is not in the photo have gathered to look at many people.
4820694014.jpg	23194	val	There are two people on a bench talking and in the background is a woman on a bike walking a dog.	Two people are there on a bench talking and in the background is a woman on a bike walking a dog.
4820694014.jpg	23194	val	A couple sits on a bench talking, while a woman walks a dog in the background.	A bench sits on a couple talking, while a dog walks a woman in the background.
4820694014.jpg	23194	val	A man and women are sitting on a bench talking to each other outdoors.	On a bench talking to each other outdoors are sitting a man and women.
4820694014.jpg	23194	val	A woman sits on a bench and speaks to a man in a green shirt.	A man sits on a bench and speaks to a woman in a green shirt.
4820694014.jpg	23194	val	A man and woman are having a conversation on a park bench.	A conversation are having a man and woman on a park bench.
4822527778.jpg	23219	val	Middle-aged women in short skirts and heels stroll down a sidewalk.	A sidewalk stroll down Middle-aged women in short skirts and heels.
4822527778.jpg	23219	val	Two women in leopard print dresses walk down the street.	The street walks down Two women in leopard print dresses.
4822527778.jpg	23219	val	Two women in spotted dresses walking down a sidewalk.	A sidewalk walking down two women in spotted dresses.
4822527778.jpg	23219	val	Two women in print dresses are walking together.	Two women in print dresses are walking together.
4823906931.jpg	23238	val	A group of people, mostly children, are playing in a shallow wading pool.	A shallow wading pool are playing in a group of people, mostly children.
4823906931.jpg	23238	val	Children play in a shallow pool next to a large image of a girl's face.	A large image of a girl's face play children in a shallow pool next to.
4823906931.jpg	23238	val	A group of girls are playing in a water fountain in the sun.	A water fountain are playing a group of girls in the sun.
4823906931.jpg	23238	val	A group of children are getting wet in a park.	A park are getting wet a group of children in.
4826608043.jpg	23283	val	People landscaping and gardening the areas around the walkway.	The areas landscaping and gardening people around the walkway.
4826608043.jpg	23283	val	Three men are raking a path surrounded by trees.	A path are raking three men surrounded by trees.
4826608043.jpg	23283	val	A few people do outdoor work on a sunny day.	Outdoor work do a few people on a sunny day.
4826608043.jpg	23283	val	People at work landscaping an area.	An area at work landscaping People.
4829533753.jpg	23322	val	A man in a green shirt and red sunglasses walks by a cafe in Pescaderia as a woman trails in the background.	A cafe in Pescaderia walks by a man in a green shirt and red sunglasses as a woman trails in the background.
4829533753.jpg	23322	val	A man in a green shirt and red sunglasses is walking outside.	outside is walking a man in a green shirt and red sunglasses.
4831684754.jpg	23372	val	A young boy stands barefoot on the beach wearing a green hat and a striped towel.	A green hat and a striped towel stands barefoot on the beach wearing a young boy.
4831684754.jpg	23372	val	A boy wearing a hat and swim trunks stands on the beach while holding his towel.	"""The beach stands on the boy wearing a hat and swim trunks while holding his towel."""
4831684754.jpg	23372	val	A barefoot boy with a blue and white striped towel is standing on the beach.	The beach is standing a barefoot boy with a blue and white striped towel on.
4831684754.jpg	23372	val	A boy in a black hat is standing on the sand.	The sand is standing on a boy in a black hat.
4842066356.jpg	23476	val	A male and three females are looking over a windowed ledge at a body of water.	A body of water are looking over a windowed ledge at a male and three females.
4842066356.jpg	23476	val	Four people are standing at a rail looking at the ocean.	The ocean are standing at a rail looking at four people.
4842066356.jpg	23476	val	A couple and two girls are looking over a clear railing.	A clear railing are looking over a couple and two girls.
4845541718.jpg	23499	val	There are two people talking in a market filled with many fruits and foods.	Two people are there talking in a market filled with many fruits and foods.
4845541718.jpg	23499	val	People in a produce store picking produce to buy	Produce picking produce store to buy People in a
4848627833.jpg	23531	val	A tattoo artist concentrating as he works on creating a tattoo for a customer.	A tattoo for a customer concentrating as he works on creating a tattoo artist.
4848627833.jpg	23531	val	A tattoo artist applying tattoo ink to the skin.	Tattoo ink applying a tattoo artist to the skin.
4852389235.jpg	23598	val	A person wearing a long brown coat is taking a picture of a building while two other people stand by.	A building wearing a long brown coat is taking a picture of a person while two other people stand by.
4852389235.jpg	23598	val	A formally dressed man takes pictures of architecture in front of a dramatic row of statues.	Pictures takes a formally dressed man of architecture in front of a dramatic row of statues.
4852389235.jpg	23598	val	A woman, standing in front of a statue is taking a picture in a different direction.	A statue, standing in front of a woman is taking a picture in a different direction.
4852389235.jpg	23598	val	A woman standing next to two people is pointing to the sky.	Two people standing next to a woman is pointing to the sky.
485296499.jpg	23606	val	Three elderly men look at books on display in a bookstore while a man and woman, both wearing white jackets, walk by.	Books look at three elderly men on display in a bookstore while a man and woman, both wearing white jackets, walk by.
485296499.jpg	23606	val	A couple walks down an isles at a store selling art and history books.	An isles walks down a couple at a store selling art and history books.
485296499.jpg	23606	val	Several people browse through books at a store with a tile floor.	Books browse through several people at a store with a tile floor.
485296499.jpg	23606	val	The men are checking out magazines in a newsstand.	Magazines are checking out the men in a newsstand.
4857542541.jpg	23657	val	A man (with a name tag on his shirt) is sitting in a printed cloth chair in what appears to be a hospital room.	A printed cloth chair is sitting a man (with a name tag on his shirt) in what appears to be a hospital room.
4857542541.jpg	23657	val	A man with a name tag on is sitting in a chair.	A chair is sitting a man with a name tag on.
4857542541.jpg	23657	val	A man in a gray shirt sits back in a chair.	A chair sits back in a man in a gray shirt.
4858608182.jpg	23693	val	Two people wearing red are standing outside of a beautiful oriental building.	A beautiful oriental building is standing outside of two people wearing red.
4859795801.jpg	23721	val	A crowd gathers in the street to watch a performer roll a chrome ball over his body.	A performer gathers in the street to watch a crowd roll a chrome ball over his body.
4859795801.jpg	23721	val	A thin man rolls a metal ball on his arm while several people watch.	A metal ball rolls a thin man on his arm while several people watch.
4859795801.jpg	23721	val	People are watching a man balance a silver ball on his arms.	A man balance People a silver ball on his arms.
4859795801.jpg	23721	val	A man is balancing a metal ball on his arm.	A metal ball is balancing a man on his arm.
4860806028.jpg	23745	val	A black man with a black hat and red glasses studies his hands while sitting next to a white man with his hands folded.	His hands studies a black man with a black hat and red glasses while sitting next to a white man with his hands folded.
4860806028.jpg	23745	val	A man wearing a baseball hate is checking his phone	His phone is checking a man wearing a baseball hat
4860806028.jpg	23745	val	An African american is looking at his phone.	His phone is looking at an African american.
4864177176.jpg	23785	val	A little boy in a black shirt is carrying a blue bag in back of him and a teal bucket in front of him.	A blue bag in back of him and a teal bucket in front of him is carrying a little boy in a black shirt.
4864177176.jpg	23785	val	A middle eastern boy is wearing a black shirt and carrying a blue bag and a blue bucket.	A black shirt and a blue bag and a blue bucket is wearing a middle eastern boy.
4864177176.jpg	23785	val	A boy in a black shirt carries a blue bucket while walking with men dressed in white.	A blue bucket carries a boy in a black shirt while walking with men dressed in white.
4864177176.jpg	23785	val	A boy dressed in a dark shirt carries a blue bag over his shoulder and a green pail.	A blue bag over his shoulder and a green pail carries a boy dressed in a dark shirt.
4864177176.jpg	23785	val	A child carries a bag and a bucket through the street.	A bag and a bucket carries a child through the street.
4871416563.jpg	23868	val	A woman wears a red blindfold, bustier, and stands under a red-stained umbrella while an older man looks at her inquisitively.	A red blindfold, bustier, and a red-stained umbrella wears a woman and stands under while an older man looks at her inquisitively.
4871416563.jpg	23868	val	A woman with a bloody umbrella gives a mean look despite her blindfold.	A mean look gives a woman with a bloody umbrella despite her blindfold.
4871416563.jpg	23868	val	A man looks at a woman who is blindfolded and is carrying an umbrella.	A woman who is blindfolded and is carrying an umbrella looks at a man.
4872410849.jpg	23882	val	A young man in a green sweatshirt holds a young boy with a blue backpack and a yellow sweatshirt in front of a run-down building.	A young boy with a blue backpack and a yellow sweatshirt holds a young man in a green sweatshirt in front of a run-down building.
4872410849.jpg	23882	val	A young man is holding a small boy who is wearing a backpack in front of a derelict building in a poor country.	A small boy is holding a young man who is wearing a backpack in front of a derelict building in a poor country.
4872410849.jpg	23882	val	A young caucasian man is holding a little boy of perhaps Hispanic descent in front of a worn building.	A little boy of perhaps Hispanic descent is holding a young caucasian man in front of a worn building.
4872410849.jpg	23882	val	A man holding a small child who is wearing a backpack.	A small child holding a man who is wearing a backpack.
4872410849.jpg	23882	val	A man in a green sweater holds a young boy.	A young boy holds a man in a green sweater.
4872766179.jpg	23889	val	Two young man are getting ready for a game of pool on a purple pool table, with another young man in the background, holding a drink.	A game of pool are getting ready for two young man on a purple pool table, with another young man in the background, holding a drink.
4872766179.jpg	23889	val	This man is racking the billiard balls on the purple pool table.	The billiard balls is racking this man on the purple pool table.
4872766179.jpg	23889	val	A young man sets up pool balls, on a purple felt billiard.	Pool balls sets up a young man, on a purple felt billiard.
4872766179.jpg	23889	val	A young man racks pool balls on a purple pool table.	Pool balls racks a young man on a purple pool table.
4876342546.jpg	23918	val	A young lady wearing a turquoise colored bustier over a black shirt, a black skirt, netted tights, and laced up gloves is sitting next to five other young ladies, most of which are also dressed in black colored fitted clothing.	Five other young ladies, most of which are also dressed in black colored fitted clothing is sitting next to a young lady wearing a turquoise colored bustier over a black shirt, a black skirt, netted tights, and laced up gloves.
4876342546.jpg	23918	val	A group of young girls dressed in mostly black are sitting.	A group of young girls dressed in mostly black are sitting.
4876342546.jpg	23918	val	A group of nicely-dressed women are sitting together.	A group of nicely-dressed women are sitting together.
4876342546.jpg	23918	val	A group of young women are sitting down outside.	Outside are sitting down a group of young women.
4879725156.jpg	23945	val	A young woman with bare feet on a crowded road looking down while many people are walking by and some are sleeping and a young man in a black shirt with yellow writing is looking at the people who seem to be sleeping.	Many people are walking by and some are sleeping and a young man in a black shirt with yellow writing is looking at a young woman with bare feet on a crowded road looking down who seem to be sleeping.
4879725156.jpg	23945	val	A girl in a black tank with cargo shorts to what appears to be dancing with several people around.	Several people around to what appears to be dancing with a girl in a black tank with cargo shorts.
4879725156.jpg	23945	val	A young woman, scantily dressed and wearing a red bandanna, is dancing barefoot on the sidewalk.	The sidewalk is dancing barefoot on a young woman, scantily dressed and wearing a red bandanna.
4879725156.jpg	23945	val	This bandana clad woman is looking down at something while people are all around her.	Something is looking down at this bandana clad woman while people are all around her.
4879725156.jpg	23945	val	A woman with a black shirt and wearing a red bandanna is dancing.	A black shirt and wearing a red bandanna is dancing a woman.
488064659.jpg	23953	val	Four children, two of whom are dressed all in black standing in the yard of a house with a basket full of what looks like eggs.	A basket full of what looks like eggs stands in the yard of a house Four children, two of whom are dressed all in black.
488064659.jpg	23953	val	A lady with two kids dressed in black jumpers looking at a girl with a pink jacket while a man and a woman talk behind the lady.	A girl with a pink jacket jumpers looking at a lady with two kids dressed in black while a man and a woman talk behind the lady.
488064659.jpg	23953	val	Three children and three adults are outside in the yard of a home and they have a basket sitting on the lawn.	A basket are outside in the yard of a home and they have three children and three adults sitting on the lawn.
488064659.jpg	23953	val	A boy and girl in black jumpsuits stand facing a girl in a pink jacket, with adults in the background.	A girl in a pink jacket stand facing a boy and girl in black jumpsuits, with adults in the background.
4882763253.jpg	23968	val	A city street with market vendors and children being pushed in strollers with a large cathedral in the background.	market vendors and children being pushed in strollers with a large cathedral in the background a city street
4882763253.jpg	23968	val	A man and woman pushing strollers are walking by some people who are selling items in tents.	Some people who are selling items in tents are walking by a man and woman pushing strollers.
4882763253.jpg	23968	val	AA woman in a stroller is walking outside pushing a child in a stroller.	A child in a stroller is walking outside pushing AA woman in a stroller.
4882763253.jpg	23968	val	People at a market have set their tents up in front of a building.	A building have set their tents up in front of People at a market.
4882763253.jpg	23968	val	A couple with strollers walk through a market.	A market walk through a couple with strollers.
4886280540.jpg	23998	val	Clown in red and black checkered pants on stilts acts as a puppet master as a female in blue hair acts as a marionette.	A female in blue hair acts as a puppet master as a clown in red and black checkered pants on stilts acts as a marionette.
4886280540.jpg	23998	val	A woman with blue hair, red gloves, striped socks and a black and white dress is holding still.	still is holding a woman with blue hair, red gloves, striped socks and a black and white dress.
4886280540.jpg	23998	val	A woman is being controlled like a marionette by a guy standing on stilts.	A guy standing on stilts is being controlled like a marionette by a woman.
4886280540.jpg	23998	val	A woman in striped tights is being guided with strings.	strings is being guided with A woman in striped tights.
4886280540.jpg	23998	val	Street performers putting on a show.	A show putting on street performers.
4889084974.jpg	24041	val	An onlooker peers from above to watch a construction worker below carefully cements stone squares in place for an outdoor walkway.	A construction worker below carefully cements stone squares in place for an outdoor walkway peers from above to watch an onlooker.
4889084974.jpg	24041	val	A city worker diligently replacing some outdoor tiles.	Some outdoor tiles diligently replacing a city worker.
4889307357.jpg	24045	val	An elderly Asian woman wearing a straw-like hat sits outside near a bicycle while a gray car is about to pass by.	A gray car wearing a straw-like hat sits outside near a bicycle while an elderly Asian woman is about to pass by.
4889307357.jpg	24045	val	An old (Asian) woman wearing a straw hat, maroon pants and mismatched blouses is sitting between two bicycles.	Two bicycles is sitting between an old (Asian) woman wearing a straw hat, maroon pants and mismatched blouses.
4889307357.jpg	24045	val	A bored woman sitting with her possessions downtown.	Her possessions sitting with a bored woman downtown.
4889307357.jpg	24045	val	An old Asian man in a hat is carrying his stuff.	His stuff is carrying an old Asian man in a hat.
4893568355.jpg	24106	val	A man is sleeping in front of a window.	A window is sleeping in front of a man.
4893568355.jpg	24106	val	Shirtless man sleeps under a window.	A window sleeps shirtless man under.
4897113571.jpg	24150	val	A yellow truck is standing on a busy street in front of the Swarovski store.	A busy street is standing on a yellow truck in front of the Swarovski store.
4897113571.jpg	24150	val	A strange looking wood trailer is parked in a street in front of stores.	A street is parked a strange looking wood trailer in front of stores.
4897113571.jpg	24150	val	An unusual looking vehicle parked i front of some stores.	Some stores parked an unusual looking vehicle in front of.
4897113571.jpg	24150	val	A trailer hitch is holding a large contraption.	A large contraption is holding a trailer hitch.
4897113571.jpg	24150	val	A trailer drives down a red brick road.	A red brick road drives down a trailer.
4897359709.jpg	24152	val	A young woman with brown hair and tank top is taking a picture with a camera.	A picture with a camera is taking a young woman with brown hair and tank top.
4897359709.jpg	24152	val	A woman with short hair and a tank top is holding something up in her hand.	"""Something with short hair and a tank top is holding a woman up in her hand."""
4897359709.jpg	24152	val	A young woman wearing animal print gazes in to a small, handheld device.	A small, handheld device gazes in to a young woman wearing animal print.
4897359709.jpg	24152	val	A woman in a leopard print tank top is taking photos on her camera phone.	Photos on her camera phone is taking a woman in a leopard print tank top.
4903277818.jpg	24217	val	Middle-aged black man lays down to rest in public near a fountain as young girls have lunch.	Young girls lays down to rest in public near a fountain as middle-aged black man have lunch.
4903277818.jpg	24217	val	Several people are sitting or laying down on a long wooden bench near a fountain.	A long wooden bench are sitting or laying down on several people near a fountain.
4903277818.jpg	24217	val	A man is sleeping on a bench while others are sitting up on the same bench.	A bench is sleeping on a man while others are sitting up on the same bench.
4903277818.jpg	24217	val	Man laying on a wooden bench with other people in the background.	A wooden bench laying on a man with other people in the background.
490527535.jpg	24232	val	A guy with long hair, a ball cap, and a blue shirt is smiling as he walks along the boardwalk	A guy with long hair, a ball cap, and a blue shirt is smiling as he walks along the boardwalk
490527535.jpg	24232	val	A man in a blue shirt and hat is walking along the beach.	The beach is walking along a man in a blue shirt and hat.
490527535.jpg	24232	val	A young man is walking close to the sea.	The sea is walking close to a young man.
4908009544.jpg	24251	val	A group of mature folk are waving as they walk down a shopping center.	A shopping center are waving as they walk down a group of mature folk.
4908009544.jpg	24251	val	A group of people are on a stone street and waving up at the camera.	A stone street are on a group of people and waving up at the camera.
4913610444.jpg	24307	val	A uniformed man in the Army is training a German Shepherd using an arm guard.	A German Shepherd is training a uniformed man in the Army using an arm guard.
4913610444.jpg	24307	val	A man in a military uniform training a dog in what appears to be a park.	A dog in a military uniform training a man in what appears to be a park.
4913610444.jpg	24307	val	An army man and his dog have a cheerful reunion.	A cheerful reunion have an army man and his dog.
4913610444.jpg	24307	val	A man is working with a dog during training.	A dog is working with a man during training.
4913610444.jpg	24307	val	A military man training his dog for combat.	A dog training his military man for combat.
4913813677.jpg	24314	val	A young man with a red turned backwards cap is in midair while performing a trick with his skateboard at night dusk.	A trick with his skateboard is in midair while performing a young man with a red turned backwards cap at night dusk.
4913813677.jpg	24314	val	Young man in a red hat, gray shirt, and jeans, performs a trick in the air with his skateboard.	A trick in the air with his skateboard performs young man in a red hat, gray shirt, and jeans.
4913813677.jpg	24314	val	A skateboarder is airborne above his inverted board.	His inverted board is airborne above a skateboarder.
4915228657.jpg	24341	val	Three men, two of whom are wearing white jumpsuits, stand together talking on a boat.	"""Together talking on a boat stand three men, two of whom are wearing white jumpsuits."""
4915228657.jpg	24341	val	Some men appear to be discussing something on a boat or ship.	"""Something appear to be discussing some men on a boat or ship."""
4915228657.jpg	24341	val	The chemists give the lost man directions to the bathroom.	The lost man give the chemists directions to the bathroom.
4915228657.jpg	24341	val	Three men stand around and talk on a boat.	A boat stand around and talk on three men.
4917931600.jpg	24365	val	A man in a blue jumpsuit and a brown hat wearing a black tie, boots and goggles sits with his legs crossed in the street.	A black tie, boots and goggles sits with his legs crossed in the street a man in a blue jumpsuit and a brown hat wearing.
4917931600.jpg	24365	val	A man dressed in a dark blue jacket and pants sits in the street while wearing old time flying goggles and a hat.	A man dressed in a dark blue jacket and pants sits in the street while wearing old time flying goggles and a hat.
4917931600.jpg	24365	val	A man in goggles and a hat is sitting in the street holding something and wearing white gloves.	Something in goggles and a hat is sitting in the street holding a man and wearing white gloves.
4917931600.jpg	24365	val	A man wearing an aviation cap and goggles sits in the road.	The road sits a man wearing an aviation cap and goggles.
4918469719.jpg	24370	val	People are crossing a tree lined street in front of a building.	A tree lined street are crossing People in front of a building.
4918469719.jpg	24370	val	Many people walking near tall building and crossing street	Tall building walking near many people and crossing street
4921249499.jpg	24395	val	With a roll of toilet paper in reach a male is asleep at his desk.	A male is asleep at his desk with a roll of toilet paper in reach.
4921249499.jpg	24395	val	A man wearing a gray shirt resting his head on a table.	A table wearing a gray shirt resting his head on a man.
4921249499.jpg	24395	val	A man sleep in a chair next to a roll of toilet paper.	A roll of toilet paper sleep in a chair next to a man.
4925702921.jpg	24443	val	A man tends a garden inside old concrete open-top fish hatchery tanks.	A garden tends a man inside old concrete open-top fish hatchery tanks.
4925702921.jpg	24443	val	Someone is standing inside a concrete division and holding a tool.	A tool is standing inside a concrete division and holding someone.
4925702921.jpg	24443	val	A man in white shirt and dark shorts is working outside.	Outside is working a man in white shirt and dark shorts.
4929777339.jpg	24490	val	A woman looks at her cellphone while sitting on stone steps.	Her cellphone looks at a woman while sitting on stone steps.
4929777339.jpg	24490	val	A woman is using her phone wile sitting in a public area.	Her phone is using a woman wile sitting in a public area.
4929777339.jpg	24490	val	A woman smiles as she appears to be text messaging.	She appears to be text messaging as a woman smiles.
4929777339.jpg	24490	val	A woman in black pants is looking at her cellphone.	Her cellphone is looking at a woman in black pants.
4931289200.jpg	24520	val	A female on a horse is attempting to move cattle to another area of a pen.	Cattle is attempting to move a female on a horse to another area of a pen.
4931289200.jpg	24520	val	A woman is a red tank top is riding horse.	A red tank top is a woman is riding horse.
4931289200.jpg	24520	val	The men are getting ready for the rodeo.	The rodeo are getting ready for the men.
4931289200.jpg	24520	val	A woman riding a horse is chasing a cow.	A cow is chasing a woman riding a horse.
4933973457.jpg	24568	val	A family of four that is near a canal where boats are going in and out of.	A canal where boats are going in and out of is near a family of four that.
4933973457.jpg	24568	val	A man and a woman in pink shirts snack with children.	Children snack with a man and a woman in pink shirts.
4933973457.jpg	24568	val	A family of four is standing and eating by a harbor.	A harbor is standing and eating by a family of four.
4933973457.jpg	24568	val	A family is standing outdoors on a cloudy day.	Outdoors is standing a family on a cloudy day.
4934470318.jpg	24574	val	A baby boy in the kitchen sink with a blue substance on his face and his left index finger in the water as it runs out of the faucet.	A blue substance on his face and his left index finger in the water as it runs out of the faucet in the kitchen sink with a baby boy.
4934470318.jpg	24574	val	A very young child is sitting in the sink with paint on his body and face and is playing with the kitchen faucet.	The sink is sitting a very young child with paint on his body and face and is playing with the kitchen faucet.
4934470318.jpg	24574	val	A young redheaded baby is sitting in a sink playing with the water.	The water is sitting in a sink playing with a young redheaded baby.
4934470318.jpg	24574	val	A messy baby is sticking his hand under a running faucet.	His hand is sticking a messy baby under a running faucet.
493654365.jpg	24614	val	Five children spin around on a playground roundabout; three lay on their backs, while one attempts to pull himself up with both arms, and another holds onto the side while sitting up.	A playground roundabout spin around on five children; their backs lay on three, while himself up attempts to pull one with both arms, and the side holds onto another while sitting up.
493654365.jpg	24614	val	The four children are going incredibly fast on the merry-go-round.	The merry-go-round are going incredibly fast on the four children.
493654365.jpg	24614	val	There are five little boys spinning on a merry-go-round.	Five little boys are there spinning on a merry-go-round.
493654365.jpg	24614	val	Kids being spun around in a glass spinner.	A glass spinner being spun around kids.
4938920379.jpg	24642	val	Two people, a man and a woman hold signs during a protest that is against censoring artists.	"""Signs hold two people, a man and a woman during a protest that is against censoring artists."""
4938920379.jpg	24642	val	Man and woman holding signs that promote the taking of pictures.	Signs holding Man and woman that promote the taking of pictures.
4938920379.jpg	24642	val	A man and a woman are holding up signs at a protest.	Signs and a protest are holding up a man and a woman at a.
4938920379.jpg	24642	val	Two protesters hold signs during a rally.	Signs hold two protesters during a rally.
493937377.jpg	24649	val	A woman with a hat operates a machine on the wood railing.	A machine operates a woman with a hat on the wood railing.
493937377.jpg	24649	val	A woman is sanding a porch with an electric sander.	A porch is sanding a woman with an electric sander.
493937377.jpg	24649	val	A man is fixing a banister.	A banister is fixing a man.
4940604843.jpg	24666	val	An older man with white hair wearing a blue hat and blue jacket sits on a brown bench on a sidewalk, opposite a store and in front of a black vehicle.	A brown bench sits on an older man with white hair wearing a blue hat and blue jacket on a sidewalk, opposite a store and in front of a black vehicle.
4940604843.jpg	24666	val	An elderly man, wearing navy blue, is sitting on a bench along the street.	A bench is sitting on an elderly man, wearing navy blue, along the street.
4940604843.jpg	24666	val	An old man, sitting on a bench, watching traffic go by.	Traffic watching an old man, sitting on a bench, go by.
4940604843.jpg	24666	val	A man in a hat is sitting on a bench on a sidewalk.	A bench in a hat is sitting on a man on a sidewalk.
4942732639.jpg	24706	val	A woman with a camera and tripod with a red shirt is standing next to a stream taking photographs.	A stream with a red shirt with a camera and tripod with a woman is standing next to taking photographs.
4942732639.jpg	24706	val	You have a middle-aged lady who is taking a picture of a river in her sandals.	A river has a middle-aged lady who is taking a picture of in her sandals.
4942732639.jpg	24706	val	A lady wearing a red shirt takes a picture near a lake surrounded by rocks.	A picture takes a lady wearing a red shirt near a lake surrounded by rocks.
4942732639.jpg	24706	val	A woman is taking a picture with her camera.	A picture is taking a woman with her camera.
4946431326.jpg	24755	val	A man wearing a brown leather coat is on the sidewalk, while leaning against a window seal.	A sidewalk wearing a brown leather coat is on the man, while leaning against a window seal.
4946431326.jpg	24755	val	An older male in blue jeans and brown coat is resting against an orange building.	An orange building is resting against an older male in blue jeans and brown coat.
4946431326.jpg	24755	val	A man in a flat cap leans against a colorful building.	A colorful building leans against a man in a flat cap.
4946431326.jpg	24755	val	A man leans against a multicolored building outside.	A multicolored building leans against a man outside.
4950818767.jpg	24808	val	A man in jeans is standing in the shadow of a light pole near a building and holding his hand to his head while he looks at window display for a bank.	A window display for a bank is standing in the shadow of a light pole near a building and holding his hand to his head while he looks at a man in jeans.
4950818767.jpg	24808	val	A man, hand on head, regards a Bank of America advertisement.	A Bank of America advertisement regards a man, hand on head.
4950818767.jpg	24808	val	Man scratching his head while looking at a window display.	A window display scratching his head while looking at man.
4950818767.jpg	24808	val	A man is standing outside a store looking in the window.	A store is standing outside a man looking in the window.
4951335575.jpg	24819	val	Two women sit outside on a bench along a street, looking across the street.	A bench sit outside on two women along a street, looking across the street.
4951335575.jpg	24819	val	Two people are sitting down across the street from advertisements.	Advertisements are sitting down across the street from two people.
4956455528.jpg	24877	val	A homeless man is holding a cardboard sign waiting for a ride and possibly money.	A cardboard sign is holding a homeless man waiting for a ride and possibly money.
4956455528.jpg	24877	val	An old man with a beard is sitting on a milk crate on the street.	A milk crate on the street is sitting An old man with a beard.
4956455528.jpg	24877	val	A man in a white shirt is sitting on a crate.	A crate is sitting on a man in a white shirt.
4957325128.jpg	24885	val	A man with tattoos and the Confederate flag is standing with his hands in his pants pockets.	His hands in his pants pockets is standing with a man with tattoos and the Confederate flag.
4957325128.jpg	24885	val	An older man with tattoos and biker regalia lingers a moment on a city street.	A moment lingers an older man with tattoos and biker regalia on a city street.
4957325128.jpg	24885	val	A middle-aged man in biker gear views the classic cars that surround him.	The classic cars views a middle-aged man in biker gear that surround him.
4957325128.jpg	24885	val	A tattooed man in a leather jacket stand in front of a car.	A car stand a tattooed man in a leather jacket in front of.
4959315763.jpg	24905	val	A man sits on the edge of a dock with a fishing pole, facing a cloudy sky and still water.	A cloudy sky and still water sits on the edge of a dock with a fishing pole, facing a man.
4959315763.jpg	24905	val	A man wearing a hat is fishing off of a dock.	Off of a dock is fishing a man wearing a hat.
4959315763.jpg	24905	val	A man sits alone fishing along the shoreline.	Alone fishing along the shoreline sits a man.
4959315763.jpg	24905	val	Man sitting on chair fishing	Chair sitting on man fishing
4960801678.jpg	24925	val	"An older man is sitting outside on a bench in front a large banner that says, ""Memoria Justicia Sin Olvido."""	"A large banner that says, ""Memoria Justicia Sin Olvido,"" is sitting outside on a bench in front an older man."
4960801678.jpg	24925	val	A man wearing a black jacket and pants sits slumped on a bench, with a banner in Spanish in the background.	A bench wearing a black jacket and pants sits slumped on a man, with a banner in Spanish in the background.
4960801678.jpg	24925	val	"Man in black takes a nap on a bench in front of a sign reading ""Justicia sin Olvido."""	"A nap takes a man in black on a bench in front of a sign reading ""Justicia sin Olvido."""
